album,singer,lyrics,title,sentiment,positive,negative
《乐行者》,林俊杰,压力 张思尔   它偷偷摸摸 混进了人类群中 话没有多说 打开了门的锁 我们的生活 忙得我们都不懂 我们的软弱 怎么说 怎么做 它全都己识破 人啊那么多 为什么选上我 虚空与失落 你都给我 到底谁的错 我选你你选我 血管就要破 请你请你饶我 黑暗的角落 谁都不会很清楚 它为了什么 一直在咬耳朵 当工作一多 它就在背后 等待时机成熟 亲爱的 不用说 它己对你下手 人啊那么多 为什么选上我 虚空与失落 你都给我 到底谁的错 我选你你选我 血管就要破 请你请你饶我 黑暗的角落 谁都不会很清楚 它为了什么 一直在咬耳朵 当工作一多 它就在背后 等待时机成熟 亲爱的 不用说 它己对你下手 人啊那么多 为什么选上我 虚空与失落 你都给我 到底谁的错 我选你你选我 血管就要破 请你请你 这世界辽阔 求你别来烦我 原来的生活 都慢慢被你逼迫 到底谁的错 我选你你选我 血管就要破 请你请你饶我 这世界辽阔 求你别来烦我 原来的生活 慢慢慢慢被你逼迫 到底谁的错 我选你你选我 血管就要破 请你请你饶我,压力,"[[0.06478865894826014, 0.9352113410517399]]",0.06478865894826014,0.9352113410517399
《JJ陆》,林俊杰,点一把火炬  天上的星星 有多少数不清 承诺和许愿 又多少能兑现 雨后的彩虹 是真实 还是梦 悲伤和快乐 可以自己选择 忙忙碌碌转呀转 盲盲目目从早到晚 喧喧闹闹是与非 伤痕累累学会谦卑 听过自己哭泣才懂得　珍惜 点一把火炬 让爱和生命延续 用心用呼吸感应 在黑暗中照亮风雨 脆弱的世界 人变得坚强 因为有梦想 让爱翻越所有围墙 点燃每一个心房 照亮我们 共同的家 天上的星星 有多少数不清 承诺和许愿 又多少能兑现 雨后的彩虹 是真实 还是梦 悲伤和快乐 可以自己选择 忙忙碌碌转呀转 盲盲目目从早到晚 喧喧闹闹是与非 伤痕累累学会谦卑 听过自己哭泣才会懂得珍惜 点一把火炬 让爱和生命延续 用心用呼吸感应 在黑暗中照亮风雨 脆弱的世界 人变得坚强 因为有梦想 让爱翻越所有围墙 点燃每一个心房 照亮我们 共同的家 点一把火炬 让爱和生命延续 用心用呼吸感应 在黑暗中照亮风雨 脆弱的世界 人变得坚强 因为有梦想 让爱翻越所有围墙 点燃每个心房 照亮我们 共同的家 照亮你我的家,点一把火炬,"[[0.9434421164580897, 0.0565578835419103]]",0.9434421164580897,0.0565578835419103
《曹操》,林俊杰,波间带 林秋离   是无形的存在 转速太快 撕开未来 空间扭曲摇摆 讯号传开 把你找出来 当几个慌慌 几个张张 几个夜晚 几个让我又忙又乱 几个荒荒 几个唐唐 几个夜晚 所以我不看不想 WOO ..WOO ..YEAH WOO ..WOO .. 电波隔空传来 反弹波间地带 快快快 反应不过来 WOO  时间闪过现在 一分钟的未来 开开开 虚拟的接触真的存在 WOO  是无形的存在 转速太快 撕开未来 空间扭曲摇摆 讯号传开 把你找出来 当几个慌慌 几个张张 几个夜晚 几个让我又忙又乱 几个荒荒 几个唐唐 几个夜晚 所以我不看不想 WOO ..WOO ..YEAH WOO ..WOO .. 电波隔空传来 反弹波间地带 快快快 反应不过来 WOO  时间闪过现在 一分钟的未来 开开开 虚拟的接触真的存在 WOO  电波隔空传来 反弹波间地带 快快快 反应不过来 WOO  时间闪过现在 一分钟的未来 开开开 虚拟的接触真的存在 电波隔空传来 反弹波间地带 快快快 反应不过来 WOO  时间闪过现在 一分钟的未来 开开开 虚拟的接触真的存在 WOO ,波间带,"[[0.692573802378627, 0.307426197621373]]",0.692573802378627,0.307426197621373
《江南》,林俊杰,相信无限 张思尔   我相信浪费不是浪漫 我相信流泪是解放 我相信沉默是退让 我相信 都放对 是不对 我相信无知不是幸福 我相信战争是恶毒 我相信想像力无穷 我相信 没有梦 是不对 你懂不懂 相信无敌 相信无限 相信万能 相信明天 我相信这个地球永远那么美 相信无敌 相信无限 相信万能 相信明天 我踏出振奋这一步上路 开始我传说的旅途 我相信成败不是注定 我相信严肃不叫酷 我相信智慧最珍贵 我相信你摇头 是不对 我相信好奇让人进步 我相信恐惧是折磨 我相信人靠爱存活 我相信 吐口水 是不对 你懂不懂 相信无敌 相信无限 相信万能 相信明天 我相信这个地球永远那么美 相信无敌 相信无限 相信万能 相信明天 我踏出振奋这一步上路 开始我传说的旅途 相信无敌 相信无限 相信万能 相信明天 我相信这个地球永远那么美 开始我传说的旅途 相信无敌 相信无限 相信万能 相信明天 我相信这个地球永远那么美 相信无敌 相信无限 相信万能 相信明天 我踏出振奋这一步上路 开始我传说的旅途 开始我传说的旅途 开始我传说的旅途 相信无敌 相信无限,相信无限,"[[0.906844018400675, 0.09315598159932503]]",0.906844018400675,0.09315598159932503
《2011 JJ林俊杰 I AM 世界巡回演唱会 小巨蛋 终极典藏版》,林俊杰,只对你说  站在寂寞的舞台上 灯光下拖着自己的影子 音乐重复我们共同的忧伤 不是每一次的 就可以淡忘 明天没有你 In my heart well never be apart 残留手上的香味提醒我 在数位相机里留下的承诺 每一封简讯 传出的思念 都对你说 莎郎嘿哟means I love you 代表着我 离不开你 每分每秒 每一个声音 只有你撒娇 会让我微笑 莎郎嘿哟 只对你说 I will love you and forevermore 我答应 baby you will see 每一个我都属于你 残留手上的香味提醒我 在数位相机里留下的承诺 每一封简讯 传出的思念 都对你说 莎郎嘿哟means I love you 代表着我 离不开你 每分每秒 每一个声音 只有你撒娇 会让我微笑 莎郎嘿哟 只对你说 I will love you and forevermore 我答应 baby you will see 每一个我都属于你 莎郎嘿哟means I love you 代表着我 离不开你 每分每秒 每一个声音 只有你撒娇 会让我微笑 莎郎嘿哟 只对你说 I will love you and forevermore 我答应 baby you will see 每一个我都属于你 Oh baby 我都属于你,사랑해요只对你说,"[[0.8816321860388981, 0.1183678139611019]]",0.8816321860388981,0.1183678139611019
《JJ林俊杰_100天》,林俊杰,转动 廖莹如 许环良   还来不及看你最腼腆的笑容 任性的时间却不肯停止转动 总在落幕后才学会如何珍重 他们总爱流言蜚语言不由衷 突然我明白你有多孤独惶恐 泪水淹没了 爱要在那里 降落 你让真爱 转动 让自己不停梦 身在其中绕成圆周 悲欢都全被你包容 你让灵魂转动用爱燃烧夜空 无可取代的你在我心目中 因为你让生命感动 所谓整个世界原来只是你我 也许生命只有两个简单选择 谁来当观众谁在剧情中喔 渺小的我因为你而勇敢的梦 但愿我能对着你说你多独特 就在不言中感谢你一路陪我 你让真爱转动让自己不停梦 身在其中绕成圆周 悲欢都全被你包容 你让灵魂转动用爱燃烧夜空 无可取代的你在我心目中 因为你让生命感动 你让真爱转动让自己不停梦 身在其中绕成圆周 悲欢都全被你包容 你让灵魂转动用爱燃烧夜空 无可取代的你在我心目中 因为你让生命感动 无可取代的你在我心目中 因为你让生命感动,转动,"[[0.5583835335497527, 0.4416164664502473]]",0.5583835335497527,0.4416164664502473
《忘记》,林俊杰,忘记  感觉梦醒着 感觉心痛着 感觉你不在了 谁来证明爱是存在的 我们被困着 被过去骗着 这一切都不一样 世界怎么了 难道说选择了忘记 而解放了自己 是否就拥有挑战爱情的勇气 当时光交成在一起成 说不清的思绪 我却只要那段最美的回忆 menory    飘荡如空气 明知你在那里 却又难以跨越的距离 我们在放弃 涂白了记忆 以为就可以伪装无邪的美丽 难道说选择了忘记 而解放了自己 是否就拥有挑战爱情的勇气 当时光交成在一起 成说不清的思绪 我却只要那段最美的回忆 难道说选择了忘记 而解放了自己 是否就拥有挑战爱情的勇气 当时光交成在一起成 说不清的思绪 我却只要那段最美的回忆 我却只要那段最美的回忆,忘记,"[[0.12773934095897677, 0.8722606590410232]]",0.12773934095897677,0.8722606590410232
《编号89757》,林俊杰,盗 林秋离张思尔   若他喜欢他就说他对 若他喜欢他就说他对 不算违规说什么惭愧 不算违规说什么惭愧 连大法官司都不能定罪 连大法官司都不能定罪 道德嘛收到衣框 道德嘛收到衣框 光碟机 光碟机 是犯案工具 网际网路 他自由的来去 网际网路 他自由的来去 听音乐 是免费乐趣 听音乐 是免费乐趣 要给钱拿证据 要给钱拿证据 他以为身在暗处其实过街老鼠 他以为得到好处其实叛断错误 他以为隔空取物就像藏龙卧虎 原来一时糊涂 DO RE MI FA SO 还有LA CI DO RE MI FA SO 还有LA CI 我写到快要昏天暗地 我写到快要昏天暗地 我相信 谁都不是故意 我相信 谁都不是故意 你叫我 怎么怎么相信天理 你叫我 怎么怎么相信天理 DO RE MI FA SO 还有LACI DO RE MI FA SO 还有LACI 我努力走出一片天地 我努力走出一片天地 我绝对 掏心掏肺感激 我绝对 掏心掏肺感激 倾听我 这一首呕心历血作品 倾听我 这一首呕心历血作品 STOP 这段不是出现过在上一张 这段BREAKDOWN应该是整首歌 最精彩最期待的地方 为何跟以前一样 WHY 没有错 就是这样 反正这首歌一秒钟两秒 就会被盗光光 盗吧 盗吧 就让创意慢慢死光光 以后买歌就像买菜市场的芭乐 每颗都一样 我现在的心情就像面包师父 心血被无情老鼠啃光 盗光 换作是你怎么想,盗,"[[0.8120368535430456, 0.18796314645695444]]",0.8120368535430456,0.18796314645695444
《西界》,林俊杰,自由不变  不变不动不转的时间 刹那瞬息片刻永远 用全心记住你的脸 来来回回千万遍 突然领悟你是 如何爱我 一直习惯简单的 随兴的放任的自由 不喜欢动辄得咎不温不火 日复一日无聊的生活 沉默的了解的是你的温柔 不管我错了对了 因为你说那就是我 不变不动不转的时间 刹那瞬息片刻永远 用全心记住你的脸 来来回回千万遍 突然领悟你是 如何爱我 我一直习惯简单的 随兴的放任的自由 不喜欢动辄得咎不温不火 日复一日无聊的生活 沉默的了解的是你的温柔 不管我错了对了 因为你说那就是我 一直习惯简单的 随兴的放任的自由 不喜欢动辄得咎不温不火 日复一日无聊的生活 沉默的了解的是你的温柔 不管我错了对了 因为你说那就是我 Ooh Yeah 那就是我,自由不变,"[[0.5869980326714046, 0.4130019673285954]]",0.5869980326714046,0.4130019673285954
《编号89757》,林俊杰,歌名听不懂 没关系 歌手 唱什么 你若听不懂 无所谓 只要放轻松 对音乐 也许不认同 爷爷也乐在其中 电钢琴 对我很服从 手指头弹的很从容 我唤醒它在你耳边跳动 弹着琴想着心事 弹着琴想着心事 一幕幕画面流逝 一幕幕画面流逝 她的细致柔软的双手 她的细致柔软的双手 像一篇童话诗 她用知音的方式 像一篇童话诗 她用知音的方式 看我弹琴的样子 从此以后 看我弹琴的样子 从此以后 我的脑海就只有一个你的名字 我的脑海就只有一个你的名字 唱什么 不一定要懂 做音乐 我让心放纵 也许你 听的很激动 耶~~ 也别太激动 森林中吹起海洋风 星空下 做着白日梦 我随心所欲让音乐带动 RAP看 很多人常常这样唱歌 RAP看 很多人常常这样唱歌 这就是我们所谓的饶舌 一下往那嘻 这就是我们所谓的饶舌 一下往那嘻 一下往这哈 这样魔术般的唇型 一下往这哈 这样魔术般的唇型 妈妈觉得不可思议 妈妈觉得不可思议 这一种唱歌的方式 像抛 这一种唱歌的方式 像抛 ROTI PRATA 的样子 ROTI PRATA 的样子 一听到音乐节奏就不停地展示 一听到音乐节奏就不停地展示 妈妈你听不懂 没关系 妈妈你听不懂 没关系 我有另一种旋律带给听众 我有另一种旋律带给听众 完全不同的感动 完全不同的感动,听不懂,"[[0.9770324991499659, 0.022967500850034024]]",0.9770324991499659,0.022967500850034024
《编号89757》,林俊杰,明天  晴天 太平洋的海龟 午夜 地中海的玫瑰 看来 这一切都很美 明天地球毁灭 问题是人们在这时候 是要走还是留谁都放不下 却只有我紧紧握住 一个拨出的电话 我说话没重点 一句话说三遍 可是你明白 我还有些眷念 挥霍的时间 对你的依恋 不就代表我 身为人的极限 一切都在变化 在那些阴暗的地方 人性渐渐散漫 活着只求好玩 我的人生追求 绝对的感受 世界走到尽头 还有一些收获 留着一朵玫瑰 在你的枕头 不问后不后悔 这一刻最美 我说话没重点 一句话说三遍 可是你明白 我还有些眷念 挥霍的时间 对你的依恋 不就代表我 身为人的极限 一切都在变化 在那些阴暗的地方 人性渐渐散漫 活着只求好玩 我的人生追求 绝对的感受 世界走到尽头 还有一些收获 留着一朵玫瑰 在你的枕头 不问后不后悔 这一刻最美 我的人生追求 绝对的感受 世界走到尽头 还有一些收获 留着一朵玫瑰 在你的枕头 不问后不后悔 这一刻最美,明天,"[[0.9612877916707828, 0.03871220832921721]]",0.9612877916707828,0.03871220832921721
