,rating,time
76989,4,2017/7/29 23:30
102114,4,2017/7/29 23:30
81490,1,2017/7/29 23:30
41906,5,2017/7/29 23:30
81994,5,2017/7/29 23:30
14629,5,2017/7/29 23:30
13160,4,2017/7/29 23:30
15508,5,2017/7/29 23:30
60091,4,2017/7/29 23:30
9422,5,2017/7/29 23:30
48901,5,2017/7/29 23:30
25261,3,2017/7/29 23:30
25323,5,2017/7/29 23:29
48766,1,2017/7/29 23:29
51601,5,2017/7/29 23:29
40594,5,2017/7/29 23:29
40246,5,2017/7/29 23:29
3857,4,2017/7/29 23:29
81493,5,2017/7/29 23:29
94509,3,2017/7/29 23:29
60619,4,2017/7/29 23:29
78030,4,2017/7/29 23:29
86865,4,2017/7/29 23:29
54424,4,2017/7/29 23:29
91352,5,2017/7/29 23:29
73891,5,2017/7/29 23:29
110691,4,2017/7/29 23:29
96409,5,2017/7/29 23:29
7232,5,2017/7/29 23:29
83907,2,2017/7/29 23:28
6357,3,2017/7/29 23:28
102973,3,2017/7/29 23:28
67522,5,2017/7/29 23:28
16500,5,2017/7/29 23:28
100194,5,2017/7/29 23:28
7694,5,2017/7/29 23:28
7307,5,2017/7/29 23:28
46918,5,2017/7/29 23:28
42947,5,2017/7/29 23:28
102865,5,2017/7/29 23:28
96270,5,2017/7/29 23:28
26162,5,2017/7/29 23:28
12206,2,2017/7/29 23:28
14690,4,2017/7/29 23:28
84080,5,2017/7/29 23:28
90768,3,2017/7/29 23:28
5571,5,2017/7/29 23:28
83120,5,2017/7/29 23:28
7363,5,2017/7/29 23:28
105020,5,2017/7/29 23:28
14753,5,2017/7/29 23:28
81808,5,2017/7/29 23:28
57378,4,2017/7/29 23:28
55839,3,2017/7/29 23:28
89824,5,2017/7/29 23:27
105223,3,2017/7/29 23:27
91698,3,2017/7/29 23:27
57442,5,2017/7/29 23:27
72631,5,2017/7/29 23:27
15667,4,2017/7/29 23:27
49358,4,2017/7/29 23:27
92453,3,2017/7/29 23:27
74999,5,2017/7/29 23:27
58092,5,2017/7/29 23:27
99287,5,2017/7/29 23:27
107115,5,2017/7/29 23:27
65467,4,2017/7/29 23:27
95618,5,2017/7/29 23:27
71841,4,2017/7/29 23:27
59596,4,2017/7/29 23:26
11715,5,2017/7/29 23:26
61710,4,2017/7/29 23:26
105820,5,2017/7/29 23:26
27650,3,2017/7/29 23:26
86269,5,2017/7/29 23:26
96561,4,2017/7/29 23:26
34228,3,2017/7/29 23:26
72198,5,2017/7/29 23:26
10552,5,2017/7/29 23:26
21482,5,2017/7/29 23:26
66953,5,2017/7/29 23:26
7264,5,2017/7/29 23:26
42369,4,2017/7/29 23:26
71573,4,2017/7/29 23:26
59410,3,2017/7/29 23:26
69237,5,2017/7/29 23:26
80125,1,2017/7/29 23:26
51241,5,2017/7/29 23:26
18494,5,2017/7/29 23:26
79323,4,2017/7/29 23:26
53506,5,2017/7/29 23:26
111461,4,2017/7/29 23:26
48838,5,2017/7/29 23:26
54750,5,2017/7/29 23:25
85251,5,2017/7/29 23:25
111414,4,2017/7/29 23:25
110081,5,2017/7/29 23:25
35221,5,2017/7/29 23:25
106612,5,2017/7/29 23:25
106556,4,2017/7/29 23:25
70529,5,2017/7/29 23:25
74732,4,2017/7/29 23:25
90955,5,2017/7/29 23:25
99872,1,2017/7/29 23:25
83600,5,2017/7/29 23:25
26191,4,2017/7/29 23:25
47366,3,2017/7/29 23:25
7838,4,2017/7/29 23:25
7432,5,2017/7/29 23:25
18778,1,2017/7/29 23:25
66109,4,2017/7/29 23:25
23632,4,2017/7/29 23:25
81967,4,2017/7/29 23:25
28237,2,2017/7/29 23:25
70408,5,2017/7/29 23:24
4300,3,2017/7/29 23:24
4923,3,2017/7/29 23:24
72441,4,2017/7/29 23:24
77009,5,2017/7/29 23:24
41940,5,2017/7/29 23:24
20952,4,2017/7/29 23:24
45996,3,2017/7/29 23:24
49857,5,2017/7/29 23:24
72574,4,2017/7/29 23:24
40717,5,2017/7/29 23:24
40292,5,2017/7/29 23:24
65112,5,2017/7/29 23:24
49719,5,2017/7/29 23:24
1458,5,2017/7/29 23:24
103700,5,2017/7/29 23:24
43433,3,2017/7/29 23:24
24309,4,2017/7/29 23:24
72962,5,2017/7/29 23:24
103679,5,2017/7/29 23:24
26356,4,2017/7/29 23:24
3959,5,2017/7/29 23:24
18419,5,2017/7/29 23:24
18081,4,2017/7/29 23:24
62097,5,2017/7/29 23:24
32415,5,2017/7/29 23:23
40519,4,2017/7/29 23:23
1034,3,2017/7/29 23:23
109273,5,2017/7/29 23:23
97477,5,2017/7/29 23:23
59756,4,2017/7/29 23:23
99005,4,2017/7/29 23:23
40224,5,2017/7/29 23:23
21726,4,2017/7/29 23:23
25792,4,2017/7/29 23:23
55213,5,2017/7/29 23:23
95654,4,2017/7/29 23:23
44320,4,2017/7/29 23:23
66987,5,2017/7/29 23:23
80096,3,2017/7/29 23:23
83351,4,2017/7/29 23:22
27690,5,2017/7/29 23:22
78968,5,2017/7/29 23:22
110094,4,2017/7/29 23:22
39460,4,2017/7/29 23:22
91076,5,2017/7/29 23:22
104012,5,2017/7/29 23:22
56582,5,2017/7/29 23:22
74480,3,2017/7/29 23:22
47517,5,2017/7/29 23:22
66855,5,2017/7/29 23:22
13594,5,2017/7/29 23:22
72298,5,2017/7/29 23:22
59266,1,2017/7/29 23:22
107299,5,2017/7/29 23:22
88907,5,2017/7/29 23:22
69344,5,2017/7/29 23:22
85737,5,2017/7/29 23:22
5541,5,2017/7/29 23:22
354,3,2017/7/29 23:22
57131,5,2017/7/29 23:21
103583,5,2017/7/29 23:21
8904,5,2017/7/29 23:21
49515,5,2017/7/29 23:21
40243,5,2017/7/29 23:21
39064,5,2017/7/29 23:21
30030,4,2017/7/29 23:21
5605,5,2017/7/29 23:21
112291,3,2017/7/29 23:21
93339,4,2017/7/29 23:21
8908,5,2017/7/29 23:21
59840,5,2017/7/29 23:21
67230,1,2017/7/29 23:21
47978,3,2017/7/29 23:21
43184,5,2017/7/29 23:21
53855,5,2017/7/29 23:21
69768,5,2017/7/29 23:21
57945,4,2017/7/29 23:21
100579,5,2017/7/29 23:21
64033,5,2017/7/29 23:21
21363,5,2017/7/29 23:21
100266,5,2017/7/29 23:21
81993,5,2017/7/29 23:20
66494,5,2017/7/29 23:20
28350,5,2017/7/29 23:20
90514,5,2017/7/29 23:20
58522,5,2017/7/29 23:20
19615,5,2017/7/29 23:20
52657,4,2017/7/29 23:20
60797,4,2017/7/29 23:20
27722,5,2017/7/29 23:20
33198,5,2017/7/29 23:20
31165,5,2017/7/29 23:20
23188,4,2017/7/29 23:20
60268,3,2017/7/29 23:20
61016,4,2017/7/29 23:20
12015,5,2017/7/29 23:20
85167,1,2017/7/29 23:20
10128,3,2017/7/29 23:20
33006,4,2017/7/29 23:20
37951,3,2017/7/29 23:20
23434,5,2017/7/29 23:20
16524,5,2017/7/29 23:20
24689,4,2017/7/29 23:20
34736,5,2017/7/29 23:20
83251,4,2017/7/29 23:20
103405,2,2017/7/29 23:20
109789,3,2017/7/29 23:20
26136,4,2017/7/29 23:20
108665,5,2017/7/29 23:20
20573,3,2017/7/29 23:20
79184,5,2017/7/29 23:19
59256,5,2017/7/29 23:19
10397,5,2017/7/29 23:19
43842,5,2017/7/29 23:19
98640,5,2017/7/29 23:19
60187,5,2017/7/29 23:19
91669,5,2017/7/29 23:19
38640,5,2017/7/29 23:19
76500,3,2017/7/29 23:19
75195,5,2017/7/29 23:19
5134,3,2017/7/29 23:19
70691,5,2017/7/29 23:19
102004,5,2017/7/29 23:19
37131,4,2017/7/29 23:19
76794,4,2017/7/29 23:19
73111,3,2017/7/29 23:19
5351,5,2017/7/29 23:19
23466,1,2017/7/29 23:19
79173,3,2017/7/29 23:19
79832,5,2017/7/29 23:19
94989,5,2017/7/29 23:19
1765,5,2017/7/29 23:19
55916,5,2017/7/29 23:19
62323,5,2017/7/29 23:19
92065,5,2017/7/29 23:19
104777,5,2017/7/29 23:19
66378,3,2017/7/29 23:19
34293,3,2017/7/29 23:19
37684,5,2017/7/29 23:19
77129,4,2017/7/29 23:19
79037,5,2017/7/29 23:18
31157,4,2017/7/29 23:18
79605,3,2017/7/29 23:18
1292,5,2017/7/29 23:18
35337,5,2017/7/29 23:18
75631,5,2017/7/29 23:18
62935,3,2017/7/29 23:18
109520,5,2017/7/29 23:18
106754,4,2017/7/29 23:18
43731,5,2017/7/29 23:18
58793,5,2017/7/29 23:18
18436,1,2017/7/29 23:18
18719,4,2017/7/29 23:18
109515,3,2017/7/29 23:18
16182,5,2017/7/29 23:18
9356,5,2017/7/29 23:18
99897,3,2017/7/29 23:18
86754,5,2017/7/29 23:18
25845,4,2017/7/29 23:18
54071,4,2017/7/29 23:18
96125,5,2017/7/29 23:18
86024,5,2017/7/29 23:18
21948,5,2017/7/29 23:18
89704,5,2017/7/29 23:18
80013,5,2017/7/29 23:18
13445,4,2017/7/29 23:17
79679,5,2017/7/29 23:17
102165,5,2017/7/29 23:17
106868,5,2017/7/29 23:17
11948,5,2017/7/29 23:17
83843,4,2017/7/29 23:17
94408,3,2017/7/29 23:17
20965,1,2017/7/29 23:17
83857,3,2017/7/29 23:17
108684,1,2017/7/29 23:17
110322,5,2017/7/29 23:17
39913,4,2017/7/29 23:17
60713,5,2017/7/29 23:17
111495,3,2017/7/29 23:17
42299,5,2017/7/29 23:17
13124,4,2017/7/29 23:17
84426,4,2017/7/29 23:17
86466,5,2017/7/29 23:17
96215,5,2017/7/29 23:17
71193,5,2017/7/29 23:17
97773,5,2017/7/29 23:17
97369,4,2017/7/29 23:17
15003,5,2017/7/29 23:17
73570,5,2017/7/29 23:16
83102,2,2017/7/29 23:16
71562,5,2017/7/29 23:16
1412,5,2017/7/29 23:16
8113,4,2017/7/29 23:16
61091,5,2017/7/29 23:16
5129,4,2017/7/29 23:16
67413,5,2017/7/29 23:16
86840,5,2017/7/29 23:16
84926,5,2017/7/29 23:16
23719,3,2017/7/29 23:16
54230,5,2017/7/29 23:16
89536,5,2017/7/29 23:16
101889,5,2017/7/29 23:16
110413,1,2017/7/29 23:16
22260,5,2017/7/29 23:16
15604,3,2017/7/29 23:16
63545,5,2017/7/29 23:16
36569,4,2017/7/29 23:16
103266,5,2017/7/29 23:16
45947,4,2017/7/29 23:16
82140,3,2017/7/29 23:16
62493,4,2017/7/29 23:16
82382,4,2017/7/29 23:16
31807,4,2017/7/29 23:16
31427,4,2017/7/29 23:16
61499,4,2017/7/29 23:16
58972,5,2017/7/29 23:16
77102,4,2017/7/29 23:16
90906,5,2017/7/29 23:16
104748,5,2017/7/29 23:16
99666,5,2017/7/29 23:16
569,5,2017/7/29 23:16
57440,5,2017/7/29 23:16
27001,4,2017/7/29 23:16
41055,5,2017/7/29 23:16
62024,5,2017/7/29 23:16
17350,5,2017/7/29 23:16
84725,4,2017/7/29 23:16
43458,3,2017/7/29 23:16
77544,4,2017/7/29 23:15
100849,5,2017/7/29 23:15
15374,5,2017/7/29 23:15
104414,5,2017/7/29 23:15
110337,3,2017/7/29 23:15
14065,4,2017/7/29 23:15
47961,4,2017/7/29 23:15
63929,3,2017/7/29 23:15
70611,5,2017/7/29 23:15
3473,5,2017/7/29 23:15
17133,,2017/7/29 23:15
26238,2,2017/7/29 23:15
108245,4,2017/7/29 23:15
84256,5,2017/7/29 23:15
40459,5,2017/7/29 23:15
14708,2,2017/7/29 23:14
69833,2,2017/7/29 23:14
16215,4,2017/7/29 23:14
28249,3,2017/7/29 23:14
39344,5,2017/7/29 23:14
31204,4,2017/7/29 23:14
60308,5,2017/7/29 23:14
80399,5,2017/7/29 23:14
93318,4,2017/7/29 23:14
74036,5,2017/7/29 23:14
107799,5,2017/7/29 23:14
51185,3,2017/7/29 23:14
82041,5,2017/7/29 23:14
67849,5,2017/7/29 23:14
7860,1,2017/7/29 23:14
111292,4,2017/7/29 23:14
2780,4,2017/7/29 23:14
47667,5,2017/7/29 23:14
8937,5,2017/7/29 23:14
98918,5,2017/7/29 23:14
91611,5,2017/7/29 23:14
93086,4,2017/7/29 23:14
17645,5,2017/7/29 23:14
16324,5,2017/7/29 23:14
53906,5,2017/7/29 23:14
25237,5,2017/7/29 23:14
1228,5,2017/7/29 23:14
4672,5,2017/7/29 23:14
7183,5,2017/7/29 23:14
21940,5,2017/7/29 23:14
77508,5,2017/7/29 23:13
70445,5,2017/7/29 23:13
57506,4,2017/7/29 23:13
1871,4,2017/7/29 23:13
44137,3,2017/7/29 23:13
73144,5,2017/7/29 23:13
73193,4,2017/7/29 23:13
86002,4,2017/7/29 23:13
14986,3,2017/7/29 23:13
56407,,2017/7/29 23:13
56280,5,2017/7/29 23:13
91835,4,2017/7/29 23:13
100783,4,2017/7/29 23:13
94004,5,2017/7/29 23:13
17474,5,2017/7/29 23:13
50518,4,2017/7/29 23:13
97930,5,2017/7/29 23:13
62399,5,2017/7/29 23:13
90701,5,2017/7/29 23:13
86870,4,2017/7/29 23:13
45235,5,2017/7/29 23:13
83962,1,2017/7/29 23:13
15640,5,2017/7/29 23:13
21271,5,2017/7/29 23:13
102689,5,2017/7/29 23:13
60007,5,2017/7/29 23:13
1491,4,2017/7/29 23:13
55227,5,2017/7/29 23:13
62640,5,2017/7/29 23:13
87984,5,2017/7/29 23:12
46013,4,2017/7/29 23:12
80241,4,2017/7/29 23:12
74327,4,2017/7/29 23:12
2798,5,2017/7/29 23:12
42550,2,2017/7/29 23:12
104162,5,2017/7/29 23:12
47362,5,2017/7/29 23:12
78699,4,2017/7/29 23:12
106577,5,2017/7/29 23:12
21132,5,2017/7/29 23:12
29318,4,2017/7/29 23:12
88579,5,2017/7/29 23:12
51829,5,2017/7/29 23:12
110936,5,2017/7/29 23:12
82054,5,2017/7/29 23:12
64333,4,2017/7/29 23:12
106489,5,2017/7/29 23:12
84409,5,2017/7/29 23:12
4814,4,2017/7/29 23:12
5883,5,2017/7/29 23:12
4661,5,2017/7/29 23:12
11127,5,2017/7/29 23:12
80293,5,2017/7/29 23:12
95902,5,2017/7/29 23:12
87870,4,2017/7/29 23:12
61931,5,2017/7/29 23:12
19375,5,2017/7/29 23:12
85217,3,2017/7/29 23:11
90511,5,2017/7/29 23:11
23653,5,2017/7/29 23:11
66701,1,2017/7/29 23:11
29124,5,2017/7/29 23:11
87594,5,2017/7/29 23:11
64505,5,2017/7/29 23:11
61735,5,2017/7/29 23:11
54097,5,2017/7/29 23:11
22930,3,2017/7/29 23:11
10360,4,2017/7/29 23:11
41836,5,2017/7/29 23:11
24604,4,2017/7/29 23:11
47839,5,2017/7/29 23:11
49352,5,2017/7/29 23:11
50847,5,2017/7/29 23:11
49158,3,2017/7/29 23:11
55903,4,2017/7/29 23:11
28837,5,2017/7/29 23:11
68746,5,2017/7/29 23:11
45962,4,2017/7/29 23:10
61670,1,2017/7/29 23:10
101447,5,2017/7/29 23:10
32365,5,2017/7/29 23:10
18214,5,2017/7/29 23:10
59869,5,2017/7/29 23:10
88553,5,2017/7/29 23:10
56641,5,2017/7/29 23:10
95319,5,2017/7/29 23:10
57730,4,2017/7/29 23:10
63783,4,2017/7/29 23:10
35031,3,2017/7/29 23:10
79107,5,2017/7/29 23:10
8940,5,2017/7/29 23:10
58473,3,2017/7/29 23:10
12141,4,2017/7/29 23:10
55850,4,2017/7/29 23:10
3231,5,2017/7/29 23:10
47988,5,2017/7/29 23:10
70032,5,2017/7/29 23:10
104811,4,2017/7/29 23:10
88244,5,2017/7/29 23:10
22111,5,2017/7/29 23:10
42714,5,2017/7/29 23:10
93660,4,2017/7/29 23:10
73875,5,2017/7/29 23:09
47996,5,2017/7/29 23:09
88372,4,2017/7/29 23:09
95542,5,2017/7/29 23:09
47652,5,2017/7/29 23:09
82540,5,2017/7/29 23:09
23764,5,2017/7/29 23:09
11535,5,2017/7/29 23:09
105238,5,2017/7/29 23:09
25584,4,2017/7/29 23:09
101297,1,2017/7/29 23:09
28336,3,2017/7/29 23:09
26497,5,2017/7/29 23:09
16211,5,2017/7/29 23:09
42086,2,2017/7/29 23:09
65223,2,2017/7/29 23:09
36329,4,2017/7/29 23:09
13817,5,2017/7/29 23:09
76571,1,2017/7/29 23:09
76790,4,2017/7/29 23:09
25210,5,2017/7/29 23:09
10512,5,2017/7/29 23:09
107832,5,2017/7/29 23:09
62294,5,2017/7/29 23:09
70900,3,2017/7/29 23:08
89731,4,2017/7/29 23:08
19000,5,2017/7/29 23:08
106279,5,2017/7/29 23:08
627,5,2017/7/29 23:08
98946,4,2017/7/29 23:08
99882,4,2017/7/29 23:08
3671,5,2017/7/29 23:08
55670,4,2017/7/29 23:08
9726,1,2017/7/29 23:08
13379,4,2017/7/29 23:08
49290,4,2017/7/29 23:08
94948,5,2017/7/29 23:08
1902,4,2017/7/29 23:08
38344,5,2017/7/29 23:08
90443,5,2017/7/29 23:08
62739,4,2017/7/29 23:08
86394,4,2017/7/29 23:08
54850,5,2017/7/29 23:08
35591,5,2017/7/29 23:08
74486,3,2017/7/29 23:08
6346,5,2017/7/29 23:08
12742,4,2017/7/29 23:08
37413,3,2017/7/29 23:08
441,5,2017/7/29 23:08
20076,5,2017/7/29 23:07
36786,5,2017/7/29 23:07
87308,5,2017/7/29 23:07
38250,5,2017/7/29 23:07
73296,4,2017/7/29 23:07
98773,5,2017/7/29 23:07
73357,3,2017/7/29 23:07
48418,5,2017/7/29 23:07
56222,4,2017/7/29 23:07
65211,5,2017/7/29 23:07
26835,5,2017/7/29 23:07
98249,5,2017/7/29 23:07
98528,3,2017/7/29 23:07
19081,5,2017/7/29 23:07
29688,5,2017/7/29 23:07
31142,5,2017/7/29 23:07
77744,2,2017/7/29 23:07
103294,4,2017/7/29 23:07
2876,5,2017/7/29 23:07
95220,4,2017/7/29 23:07
98629,5,2017/7/29 23:07
104688,5,2017/7/29 23:07
73100,5,2017/7/29 23:07
34857,3,2017/7/29 23:07
36502,5,2017/7/29 23:07
90358,4,2017/7/29 23:07
54001,4,2017/7/29 23:07
88322,5,2017/7/29 23:06
103124,5,2017/7/29 23:06
48141,5,2017/7/29 23:06
101745,3,2017/7/29 23:06
40134,4,2017/7/29 23:06
61258,3,2017/7/29 23:06
104353,4,2017/7/29 23:06
65347,5,2017/7/29 23:06
74747,5,2017/7/29 23:06
22885,5,2017/7/29 23:06
105570,4,2017/7/29 23:06
15350,5,2017/7/29 23:06
18516,5,2017/7/29 23:06
75332,5,2017/7/29 23:06
59435,5,2017/7/29 23:06
22055,5,2017/7/29 23:06
66888,2,2017/7/29 23:06
27471,3,2017/7/29 23:06
8558,3,2017/7/29 23:06
99814,5,2017/7/29 23:06
51381,4,2017/7/29 23:06
11233,5,2017/7/29 23:06
75972,5,2017/7/29 23:06
96297,5,2017/7/29 23:06
43078,5,2017/7/29 23:06
26508,5,2017/7/29 23:06
63277,4,2017/7/29 23:06
79303,5,2017/7/29 23:06
56345,3,2017/7/29 23:06
14400,3,2017/7/29 23:06
91852,5,2017/7/29 23:05
47895,5,2017/7/29 23:05
73150,4,2017/7/29 23:05
29497,4,2017/7/29 23:05
84699,5,2017/7/29 23:05
108072,4,2017/7/29 23:05
5480,3,2017/7/29 23:05
17253,5,2017/7/29 23:05
7492,5,2017/7/29 23:05
35438,4,2017/7/29 23:05
12023,4,2017/7/29 23:05
25468,5,2017/7/29 23:05
77776,5,2017/7/29 23:05
67552,4,2017/7/29 23:05
16855,5,2017/7/29 23:05
30778,4,2017/7/29 23:05
43088,5,2017/7/29 23:05
95182,5,2017/7/29 23:05
58187,4,2017/7/29 23:05
52006,4,2017/7/29 23:05
52836,5,2017/7/29 23:05
51957,4,2017/7/29 23:05
74488,5,2017/7/29 23:05
106447,5,2017/7/29 23:05
52431,2,2017/7/29 23:05
58302,1,2017/7/29 23:05
94247,,2017/7/29 23:05
3346,4,2017/7/29 23:04
55900,5,2017/7/29 23:04
85909,5,2017/7/29 23:04
102321,5,2017/7/29 23:04
47444,5,2017/7/29 23:04
5970,5,2017/7/29 23:04
65510,3,2017/7/29 23:04
42674,5,2017/7/29 23:04
15325,4,2017/7/29 23:04
42728,5,2017/7/29 23:04
82261,5,2017/7/29 23:04
56242,4,2017/7/29 23:04
65885,3,2017/7/29 23:04
79654,4,2017/7/29 23:04
34180,5,2017/7/29 23:04
93959,1,2017/7/29 23:04
70892,4,2017/7/29 23:04
88368,5,2017/7/29 23:04
64127,,2017/7/29 23:04
62919,1,2017/7/29 23:04
690,5,2017/7/29 23:04
3412,5,2017/7/29 23:04
2118,5,2017/7/29 23:04
107791,5,2017/7/29 23:03
27462,4,2017/7/29 23:03
52355,5,2017/7/29 23:03
99067,3,2017/7/29 23:03
102646,5,2017/7/29 23:03
90579,5,2017/7/29 23:03
109593,1,2017/7/29 23:03
89665,4,2017/7/29 23:03
37434,3,2017/7/29 23:03
88117,5,2017/7/29 23:03
97173,1,2017/7/29 23:03
64020,4,2017/7/29 23:03
67854,5,2017/7/29 23:03
20185,5,2017/7/29 23:03
16738,3,2017/7/29 23:03
98305,5,2017/7/29 23:03
37045,4,2017/7/29 23:03
29531,5,2017/7/29 23:03
38359,5,2017/7/29 23:03
933,5,2017/7/29 23:03
99226,5,2017/7/29 23:03
70293,5,2017/7/29 23:03
4993,5,2017/7/29 23:03
19390,3,2017/7/29 23:03
104890,5,2017/7/29 23:03
20521,1,2017/7/29 23:03
112541,5,2017/7/29 23:03
40051,5,2017/7/29 23:03
49600,4,2017/7/29 23:03
20259,3,2017/7/29 23:03
94729,5,2017/7/29 23:03
21123,3,2017/7/29 23:02
98105,5,2017/7/29 23:02
110370,3,2017/7/29 23:02
50790,5,2017/7/29 23:02
24853,4,2017/7/29 23:02
95374,5,2017/7/29 23:02
97932,5,2017/7/29 23:02
75668,5,2017/7/29 23:02
60240,2,2017/7/29 23:02
81777,5,2017/7/29 23:02
49848,5,2017/7/29 23:02
85711,4,2017/7/29 23:02
36165,5,2017/7/29 23:02
16186,3,2017/7/29 23:02
98468,1,2017/7/29 23:02
45377,5,2017/7/29 23:02
3125,1,2017/7/29 23:02
36797,5,2017/7/29 23:02
27220,4,2017/7/29 23:02
66279,5,2017/7/29 23:02
71811,5,2017/7/29 23:02
23658,4,2017/7/29 23:02
19156,5,2017/7/29 23:02
18200,5,2017/7/29 23:02
46282,5,2017/7/29 23:01
46442,5,2017/7/29 23:01
50916,4,2017/7/29 23:01
70716,5,2017/7/29 23:01
39210,4,2017/7/29 23:01
53268,4,2017/7/29 23:01
52643,4,2017/7/29 23:01
69122,5,2017/7/29 23:01
61081,5,2017/7/29 23:01
68590,3,2017/7/29 23:01
78235,5,2017/7/29 23:01
63663,4,2017/7/29 23:01
92210,5,2017/7/29 23:01
106129,5,2017/7/29 23:01
15164,5,2017/7/29 23:01
82666,3,2017/7/29 23:01
67076,5,2017/7/29 23:01
31156,5,2017/7/29 23:01
46758,5,2017/7/29 23:01
21267,2,2017/7/29 23:01
79229,5,2017/7/29 23:01
10929,4,2017/7/29 23:01
74465,5,2017/7/29 23:01
85721,4,2017/7/29 23:01
12694,5,2017/7/29 23:01
40036,4,2017/7/29 23:01
13653,5,2017/7/29 23:01
7917,4,2017/7/29 23:00
37962,4,2017/7/29 23:00
110445,5,2017/7/29 23:00
44064,3,2017/7/29 23:00
109599,5,2017/7/29 23:00
23033,4,2017/7/29 23:00
36138,5,2017/7/29 23:00
8972,4,2017/7/29 23:00
44040,1,2017/7/29 23:00
69677,5,2017/7/29 23:00
70042,5,2017/7/29 23:00
109431,4,2017/7/29 23:00
89822,5,2017/7/29 23:00
92777,3,2017/7/29 23:00
98039,5,2017/7/29 23:00
55251,5,2017/7/29 23:00
23579,4,2017/7/29 23:00
23797,5,2017/7/29 23:00
46669,5,2017/7/29 23:00
98240,4,2017/7/29 23:00
40595,5,2017/7/29 22:59
64175,5,2017/7/29 22:59
86884,5,2017/7/29 22:59
88029,5,2017/7/29 22:59
23297,3,2017/7/29 22:59
52522,3,2017/7/29 22:59
88670,5,2017/7/29 22:59
112158,5,2017/7/29 22:59
73350,3,2017/7/29 22:59
102753,5,2017/7/29 22:59
87503,5,2017/7/29 22:59
46134,3,2017/7/29 22:59
23800,5,2017/7/29 22:59
107060,5,2017/7/29 22:59
14870,3,2017/7/29 22:59
73471,2,2017/7/29 22:59
51419,4,2017/7/29 22:59
84287,5,2017/7/29 22:59
66560,4,2017/7/29 22:59
45354,5,2017/7/29 22:59
23219,5,2017/7/29 22:58
5310,1,2017/7/29 22:58
61707,5,2017/7/29 22:58
87325,4,2017/7/29 22:58
4120,5,2017/7/29 22:58
55978,4,2017/7/29 22:58
37682,3,2017/7/29 22:58
34210,2,2017/7/29 22:58
102111,3,2017/7/29 22:58
54802,4,2017/7/29 22:58
108835,3,2017/7/29 22:58
69434,5,2017/7/29 22:58
52387,5,2017/7/29 22:58
55856,4,2017/7/29 22:58
72438,5,2017/7/29 22:58
8825,4,2017/7/29 22:58
33895,5,2017/7/29 22:58
89214,5,2017/7/29 22:58
66235,5,2017/7/29 22:57
107771,4,2017/7/29 22:57
82750,5,2017/7/29 22:57
8784,5,2017/7/29 22:57
3893,5,2017/7/29 22:57
2151,5,2017/7/29 22:57
12196,5,2017/7/29 22:57
90110,4,2017/7/29 22:57
39484,5,2017/7/29 22:57
60550,5,2017/7/29 22:57
8345,5,2017/7/29 22:57
15172,5,2017/7/29 22:57
60253,3,2017/7/29 22:57
24140,3,2017/7/29 22:57
112468,5,2017/7/29 22:57
63485,5,2017/7/29 22:57
49246,5,2017/7/29 22:57
25350,5,2017/7/29 22:57
45836,5,2017/7/29 22:57
54728,5,2017/7/29 22:57
49875,5,2017/7/29 22:57
42592,5,2017/7/29 22:57
12906,4,2017/7/29 22:56
29085,4,2017/7/29 22:56
23462,4,2017/7/29 22:56
25659,5,2017/7/29 22:56
48657,5,2017/7/29 22:56
112334,4,2017/7/29 22:56
106603,5,2017/7/29 22:56
8583,4,2017/7/29 22:56
42264,5,2017/7/29 22:56
66201,3,2017/7/29 22:56
89254,3,2017/7/29 22:56
49148,4,2017/7/29 22:56
66043,4,2017/7/29 22:56
91759,4,2017/7/29 22:56
30204,5,2017/7/29 22:56
63380,5,2017/7/29 22:56
4345,,2017/7/29 22:56
82199,4,2017/7/29 22:55
92867,5,2017/7/29 22:55
109060,5,2017/7/29 22:55
76192,,2017/7/29 22:55
31654,4,2017/7/29 22:55
42460,4,2017/7/29 22:55
100456,4,2017/7/29 22:55
109763,5,2017/7/29 22:55
62981,4,2017/7/29 22:55
56233,3,2017/7/29 22:55
47137,3,2017/7/29 22:55
91393,5,2017/7/29 22:55
23133,5,2017/7/29 22:55
86725,2,2017/7/29 22:55
52898,,2017/7/29 22:55
80147,5,2017/7/29 22:55
980,3,2017/7/29 22:55
10569,3,2017/7/29 22:54
104307,4,2017/7/29 22:54
53693,4,2017/7/29 22:54
66983,4,2017/7/29 22:54
96339,5,2017/7/29 22:54
72221,5,2017/7/29 22:54
71727,3,2017/7/29 22:54
6311,1,2017/7/29 22:54
2392,4,2017/7/29 22:54
7684,4,2017/7/29 22:54
10144,5,2017/7/29 22:54
83715,5,2017/7/29 22:54
5430,5,2017/7/29 22:54
48230,4,2017/7/29 22:54
70476,5,2017/7/29 22:54
14995,5,2017/7/29 22:54
45804,3,2017/7/29 22:54
17364,5,2017/7/29 22:54
3245,4,2017/7/29 22:54
67392,4,2017/7/29 22:54
59421,4,2017/7/29 22:54
33844,4,2017/7/29 22:54
34613,2,2017/7/29 22:54
299,4,2017/7/29 22:54
15656,4,2017/7/29 22:53
20604,5,2017/7/29 22:53
14045,5,2017/7/29 22:53
42475,5,2017/7/29 22:53
5959,5,2017/7/29 22:53
27668,5,2017/7/29 22:53
36028,5,2017/7/29 22:53
30072,5,2017/7/29 22:53
99477,5,2017/7/29 22:53
